X_m,Y_m,Latitud,Longitud,RSRP_Ant1_dBm,RSRP_Ant2_dBm,RSRP_Ant3_dBm,RSRP_Max_dBm,PathLoss_Ant1_dB,PathLoss_Ant2_dB,PathLoss_Ant3_dB,PLOS_Ant1,PLOS_Ant2,PLOS_Ant3,Best_Antenna_ID
-1620,1360,-2.88573630068747,-79.0194939255396,-108.237326924745,-131.08672182072,-114.934073462796,-108.237326924745,154.08672182072,154.08672182072,154.08672182072,0.00851893946297065,0.00851893946297065,0.00851893946297065,1
-1620,1380,-2.88555633452111,-79.0194939255396,-108.224548568455,-131.190874159964,-115.202098332064,-108.224548568455,154.190874159964,154.190874159964,154.190874159964,0.00846764373988069,0.00846764373988069,0.00846764373988069,1
-1620,1400,-2.88537636835475,-79.0194939255396,-108.214362663926,-131.295266679525,-115.469340108811,-108.214362663926,154.295266679525,154.295266679525,154.295266679525,0.00841653478319463,0.00841653478319463,0.00841653478319463,1
-1620,1420,-2.88519640218839,-79.0194939255396,-108.206697439549,-131.399875418454,-115.735760028183,-108.206697439549,154.399875418454,154.399875418454,154.399875418454,0.00836562456484247,0.00836562456484247,0.00836562456484247,1
-1620,1440,-2.88501643602203,-79.0194939255396,-108.201482514682,-131.504677164972,-116.001321242807,-108.201482514682,154.504677164972,154.504677164972,154.504677164972,0.00831492440791121,0.00831492440791121,0.00831492440791121,1
-1620,1460,-2.88483646985567,-79.0194939255396,-108.198648906334,-131.609649444375,-116.265988770725,-108.198648906334,154.609649444375,154.609649444375,154.609649444375,0.00826444500594724,0.00826444500594724,0.00826444500594724,1
-1620,1480,-2.88465650368931,-79.0194939255396,-108.198129032922,-131.714770506424,-116.529729443098,-108.198129032922,154.714770506424,154.714770506424,154.714770506424,0.00821419644231716,0.00821419644231716,0.00821419644231716,1
-1620,1500,-2.88447653752295,-79.0194939255396,-108.199856715356,-131.820019312294,-116.792511851871,-108.199856715356,154.820019312294,154.820019312294,154.820019312294,0.00816418820955384,0.00816418820955384,0.00816418820955384,1
-1620,1520,-2.88429657135659,-79.0194939255396,-108.203767175602,-131.925375521136,-117.054306297485,-108.203767175602,154.925375521136,154.925375521136,154.925375521136,0.0081144292286486,0.0081144292286486,0.0081144292286486,1
-1620,1540,-2.88411660519022,-79.0194939255396,-108.20979703293,-132.030819476307,-117.315084736813,-108.20979703293,155.030819476307,155.030819476307,155.030819476307,0.00806492786822712,0.00806492786822712,0.00806492786822712,1
-1620,1560,-2.88393663902386,-79.0194939255396,-108.217884298039,-132.136332191338,-117.574820731395,-108.217884298039,155.136332191338,155.136332191338,155.136332191338,0.0080156919635685,0.0080156919635685,0.0080156919635685,1
-1620,1580,-2.8837566728575,-79.0194939255396,-108.227968365212,-132.241895335682,-117.833489396118,-108.227968365212,155.241895335682,155.241895335682,155.241895335682,0.00796672883542406,0.00796672883542406,0.00796672883542406,1
-1620,1600,-2.88357670669114,-79.0194939255396,-108.239990002674,-132.347491220302,-118.09106734841,-108.239990002674,155.347491220302,155.347491220302,155.347491220302,0.00791804530859692,0.00791804530859692,0.00791804530859692,1
-1620,1620,-2.88339674052478,-79.0194939255396,-108.253891341312,-132.453102783119,-118.347532658038,-108.253891341312,155.453102783119,155.453102783119,155.453102783119,0.00786964773025837,0.00786964773025837,0.00786964773025837,1
-1620,1640,-2.88321677435842,-79.0194939255396,-108.269615861896,-132.558713574394,-118.602864797601,-108.269615861896,155.558713574394,155.558713574394,155.558713574394,0.00782154198796107,0.00782154198796107,0.00782154198796107,1
-1620,1660,-2.88303680819206,-79.0194939255396,-108.287108380949,-132.664307742061,-118.857044593764,-108.287108380949,155.664307742061,155.664307742061,155.664307742061,0.00777373352733213,0.00777373352733213,0.00777373352733213,1
-1620,1680,-2.8828568420257,-79.0194939255396,-108.306315035414,-132.769870017056,-119.110054179319,-108.306315035414,155.769870017056,155.769870017056,155.769870017056,0.00772622736941677,0.00772622736941677,0.00772622736941677,1
-1620,1700,-2.88267687585934,-79.0194939255396,-108.327183266198,-132.875385698665,-119.361876946103,-108.327183266198,155.875385698665,155.875385698665,155.875385698665,0.00767902812766419,0.00767902812766419,0.00767902812766419,1
-1620,1720,-2.88249690969298,-79.0194939255396,-108.349661800761,-132.980840639928,-119.612497498818,-108.349661800761,155.980840639928,155.980840639928,155.980840639928,0.00763214002453227,0.00763214002453227,0.00763214002453227,1
-1620,1740,-2.88231694352662,-79.0194939255396,-108.373700634843,-133.086221233135,-119.861901609826,-108.373700634843,156.086221233135,156.086221233135,156.086221233135,0.00758556690769398,0.00758556690769398,0.00758556690769398,1
-1620,1760,-2.88213697736026,-79.0194939255396,-108.399251013419,-133.191514395417,-120.110076174905,-108.399251013419,156.191514395417,156.191514395417,156.191514395417,0.00753931226584778,0.00753931226584778,0.00753931226584778,1
-1620,1780,-2.8819570111939,-79.0194939255396,-108.426265411002,-133.296707554475,-120.357009170018,-108.426265411002,156.296707554475,156.296707554475,156.296707554475,0.00749337924411194,0.00749337924411194,0.00749337924411194,1
-1620,1800,-2.88177704502754,-79.0194939255396,-108.454697511376,-133.401788634456,-120.602689609122,-108.454697511376,156.401788634456,156.401788634456,156.401788634456,0.00744777065900358,0.00744777065900358,0.00744777065900358,1
-1620,1820,-2.88159707886117,-79.0194939255396,-108.48450218684,-133.506746041987,-120.847107503003,-108.48450218684,156.506746041987,156.506746041987,156.506746041987,0.00740248901299438,0.00740248901299438,0.00740248901299438,1
-1620,1840,-2.88141711269481,-79.0194939255396,-108.515635477052,-133.61156865242,-121.090253819208,-108.515635477052,156.61156865242,156.61156865242,156.61156865242,0.00735753650863895,0.00735753650863895,0.00735753650863895,1
-1620,1860,-2.88123714652845,-79.0194939255396,-108.548054567537,-133.716245796235,-121.332120442989,-108.548054567537,156.716245796235,156.716245796235,156.716245796235,0.00731291506228625,0.00731291506228625,0.00731291506228625,1
-1620,1880,-2.88105718036209,-79.0194939255396,-108.581717767946,-133.820767245694,-121.572700139381,-108.581717767946,156.820767245694,156.820767245694,156.820767245694,0.00726862631735301,0.00726862631735301,0.00726862631735301,1
-1620,1900,-2.88087721419573,-79.0194939255396,-108.6165844901,-133.925123201689,-121.811986516299,-108.6165844901,156.925123201689,156.925123201689,156.925123201689,0.00722467165718599,0.00722467165718599,0.00722467165718599,1
-1620,1920,-2.88069724802937,-79.0194939255396,-108.652615225907,-134.029304280836,-122.049973988743,-108.652615225907,157.029304280836,157.029304280836,157.029304280836,0.00718105221749421,0.00718105221749421,0.00718105221749421,1
-1620,1940,-2.88051728186301,-79.0194939255396,-108.68977152519,-134.133301502795,-122.28665774404,-108.68977152519,157.133301502795,157.133301502795,157.133301502795,0.00713776889837381,0.00713776889837381,0.00713776889837381,1
-1620,1960,-2.88033731569665,-79.0194939255396,-108.728015973478,-134.237106277855,-122.522033708169,-108.728015973478,157.237106277855,157.237106277855,157.237106277855,0.00709482237591123,0.00709482237591123,0.00709482237591123,1
-1620,1980,-2.88015734953029,-79.0194939255396,-108.767312169814,-134.340710394748,-122.756098513111,-108.767312169814,157.340710394748,157.340710394748,157.340710394748,0.00705221311339044,0.00705221311339044,0.00705221311339044,1
-1620,2000,-2.87997738336393,-79.0194939255396,-108.807624704608,-134.444106008743,-122.988849465259,-108.807624704608,157.444106008743,157.444106008743,157.444106008743,0.00700994137209099,0.00700994137209099,0.00700994137209099,1
-1620,2020,-2.87979741719757,-79.0194939255396,-108.848919137588,-134.547285629976,-123.220284514826,-108.848919137588,157.547285629976,157.547285629976,157.547285629976,0.00696800722170209,0.00696800722170209,0.00696800722170209,1
-1620,2040,-2.87961745103121,-79.0194939255396,-108.89116197587,-134.650242112061,-123.450402226281,-108.89116197587,157.650242112061,157.650242112061,157.650242112061,0.00692641055034624,0.00692641055034624,0.00692641055034624,1
-1620,2060,-2.87943748486485,-79.0194939255396,-108.934320652191,-134.752968640957,-123.679201749766,-108.934320652191,157.752968640957,157.752968640957,157.752968640957,0.00688515107422663,0.00688515107422663,0.00688515107422663,1
-1620,2080,-2.87925751869848,-79.0194939255396,-108.978363503324,-134.855458724097,-123.906682793486,-108.978363503324,157.855458724097,157.855458724097,157.855458724097,0.00684422834690882,0.00684422834690882,0.00684422834690882,1
-1620,2100,-2.87907755253212,-79.0194939255396,-109.023259748709,-134.95770617979,-124.132845597066,-109.023259748709,157.95770617979,157.95770617979,157.95770617979,0.00680364176823708,0.00680364176823708,0.00680364176823708,1
-1620,2120,-2.87889758636576,-79.0194939255396,-109.068979469315,-135.059705126883,-124.357690905827,-109.068979469315,158.059705126883,158.059705126883,158.059705126883,0.00676339059290409,0.00676339059290409,0.00676339059290409,1
-1620,2140,-2.8787176201994,-79.0194939255396,-109.115493586753,-135.161449974684,-124.581219945986,-109.115493586753,158.161449974684,158.161449974684,158.161449974684,0.00672347393867803,0.00672347393867803,0.00672347393867803,1
-1620,2160,-2.87853765403304,-79.0194939255396,-109.162773842675,-135.262935413152,-124.80343440075,-109.162773842675,158.262935413152,158.262935413152,158.262935413152,0.00668389079429416,0.00668389079429416,0.00668389079429416,1
-1620,2180,-2.87835768786668,-79.0194939255396,-109.21079277845,-135.36415640335,-125.024336387291,-109.21079277845,158.36415640335,158.36415640335,158.36415640335,0.00664464002702402,0.00664464002702402,0.00664464002702402,1
-1620,2200,-2.87817772170032,-79.0194939255396,-109.259523715151,-135.465108168145,-125.243928434555,-109.259523715151,158.465108168145,158.465108168145,158.465108168145,0.00660572038993264,0.00660572038993264,0.00660572038993264,1
-1620,2220,-2.87799775553396,-79.0194939255396,-109.308940733853,-135.565786183172,-125.462213461914,-109.308940733853,158.565786183172,158.565786183172,158.565786183172,0.00656713052882779,0.00656713052882779,0.00656713052882779,1
-1620,2240,-2.8778177893676,-79.0194939255396,-109.359018656261,-135.666186168047,-125.679194758626,-109.359018656261,158.666186168047,158.666186168047,158.666186168047,0.00652886898891664,0.00652886898891664,0.00652886898891664,1
-1620,2260,-2.87763782320124,-79.0194939255396,-109.409733025669,-135.766304077828,-125.894875964072,-109.409733025669,158.766304077828,158.766304077828,158.766304077828,0.00649093422117438,0.00649093422117438,0.00649093422117438,1
-1620,2280,-2.87745785703488,-79.0194939255396,-109.461060088267,-135.86613609472,-126.109261048768,-109.461060088267,158.86613609472,158.86613609472,158.86613609472,0.00645332458843674,0.00645332458843674,0.00645332458843674,1
-1620,2300,-2.87727789086852,-79.0194939255396,-109.512976774795,-135.965678620026,-126.322354296112,-109.512976774795,158.965678620026,158.965678620026,158.965678620026,0.00641603837122428,0.00641603837122428,0.00641603837122428,1
-1620,2320,-2.87709792470216,-79.0194939255396,-109.565460682536,-136.064928266319,-126.534160284841,-109.565460682536,159.064928266319,159.064928266319,159.064928266319,0.00637907377331249,0.00637907377331249,0.00637907377331249,1
-1620,2340,-2.8769179585358,-79.0194939255396,-109.618490057696,-136.163881849869,-126.744683872216,-109.618490057696,159.163881849869,159.163881849869,159.163881849869,0.00634242892704313,0.00634242892704313,0.00634242892704313,1
-1620,2360,-2.87673799236943,-79.0194939255396,-109.672043778113,-136.262536383278,-126.953930177845,-109.672043778113,159.262536383278,159.262536383278,159.262536383278,0.00630610189840527,0.00630610189840527,0.00630610189840527,1
-1620,2380,-2.87655802620307,-79.0194939255396,-109.726101336343,-136.360889068347,-127.161904568187,-109.726101336343,159.360889068347,159.360889068347,159.360889068347,0.00627009069187673,0.00627009069187673,0.00627009069187673,1
-1620,2400,-2.87637806003671,-79.0194939255396,-109.780642823105,-136.458937289163,-127.368612641688,-109.780642823105,159.458937289163,159.458937289163,159.458937289163,0.00623439325504464,0.00623439325504464,0.00623439325504464,1
-1620,2420,-2.87619809387035,-79.0194939255396,-109.835648911085,-136.556678605391,-127.574060214515,-109.835648911085,159.556678605391,159.556678605391,159.556678605391,0.0061990074830108,0.0061990074830108,0.0061990074830108,1
-1620,2440,-2.87601812770399,-79.0194939255396,-109.891100839102,-136.654110745787,-127.7782533069,-109.891100839102,159.654110745787,159.654110745787,159.654110745787,0.00616393122258779,0.00616393122258779,0.00616393122258779,1
-1620,2460,-2.87583816153763,-79.0194939255396,-109.946980396635,-136.751231601903,-127.981198130047,-109.946980396635,159.751231601903,159.751231601903,159.751231601903,0.00612916227629799,0.00612916227629799,0.00612916227629799,1
-1620,2480,-2.87565819537127,-79.0194939255396,-110.0032699087,-136.848039221998,-128.182901073598,-110.0032699087,159.848039221998,159.848039221998,159.848039221998,0.0060946984061791,0.0060946984061791,0.0060946984061791,1
-1620,2500,-2.87547822920491,-79.0194939255396,-110.059952221092,-136.944531805148,-128.38336869363,-110.059952221092,159.944531805148,159.944531805148,159.944531805148,0.00606053733740481,0.00606053733740481,0.00606053733740481,1
-1620,2520,-2.87529826303855,-79.0194939255396,-110.117010685968,-137.040707695529,-128.582607701167,-110.117010685968,160.040707695529,160.040707695529,160.040707695529,0.00602667676173087,0.00602667676173087,0.00602667676173087,1
-1620,2540,-2.87511829687219,-79.0194939255396,-110.174429147782,-137.136565376903,-128.780624951195,-110.174429147782,160.136565376903,160.136565376903,160.136565376903,0.00599311434076772,0.00599311434076772,0.00599311434076772,1
-1620,2560,-2.87493833070583,-79.0194939255396,-110.232191929563,-137.232103467272,-128.97742743215,-110.232191929563,160.232103467272,160.232103467272,160.232103467272,0.0059598477090935,0.0059598477090935,0.0059598477090935,1
-1620,2580,-2.87475836453947,-79.0194939255396,-110.290283819534,-137.327320713713,-129.173022255874,-110.290283819534,160.327320713713,160.327320713713,160.327320713713,0.00592687447720687,0.00592687447720687,0.00592687447720687,1
-1620,2600,-2.87457839837311,-79.0194939255396,-110.348690058061,-137.422215987382,-129.367416648012,-110.348690058061,160.422215987382,160.422215987382,160.422215987382,0.00589419223433225,0.00589419223433225,0.00589419223433225,1
-1620,2620,-2.87439843220675,-79.0194939255396,-110.407396324935,-137.516788278679,-129.56061793884,-110.407396324935,160.516788278679,160.516788278679,160.516788278679,0.00586179855108098,0.00586179855108098,0.00586179855108098,1
-1620,2640,-2.87421846604038,-79.0194939255396,-110.466388726976,-137.611036692582,-129.752633554504,-110.466388726976,160.611036692582,160.611036692582,160.611036692582,0.00582969098197328,0.00582969098197328,0.00582969098197328,1
-1620,2660,-2.87403849987402,-79.0194939255396,-110.525653785958,-137.70496044413,-129.943471008662,-110.525653785958,160.70496044413,160.70496044413,160.70496044413,0.00579786706782966,0.00579786706782966,0.00579786706782966,1
-1620,2680,-2.87385853370766,-79.0194939255396,-110.585178426848,-137.798558854065,-130.133137894501,-110.585178426848,160.798558854065,160.798558854065,160.798558854065,0.00576632433803389,0.00576632433803389,0.00576632433803389,1
-1620,2700,-2.8736785675413,-79.0194939255396,-110.644949966354,-137.891831344615,-130.321641877129,-110.644949966354,160.891831344615,160.891831344615,160.891831344615,0.00573506031267705,0.00573506031267705,0.00573506031267705,1
-1620,2720,-2.87349860137494,-79.0194939255396,-110.704956101764,-137.984777435424,-130.508990686311,-110.704956101764,160.984777435424,160.984777435424,160.984777435424,0.00570407250458593,0.00570407250458593,0.00570407250458593,1
-1620,2740,-2.87331863520858,-79.0194939255396,-110.7651849001,-138.077396739618,-130.695192109555,-110.7651849001,161.077396739618,161.077396739618,161.077396739618,0.00567335842123806,0.00567335842123806,0.00567335842123806,1
-1620,2760,-2.87313866904222,-79.0194939255396,-110.825624787551,-138.169688960014,-130.880253985519,-110.825624787551,161.169688960014,161.169688960014,161.169688960014,0.00564291556657342,0.00564291556657342,0.00564291556657342,1
-1620,2780,-2.87295870287586,-79.0194939255396,-110.886264539187,-138.261653885447,-131.064184197738,-110.886264539187,161.261653885447,161.261653885447,161.261653885447,0.00561274144270397,0.00561274144270397,0.00561274144270397,1
-1620,2800,-2.8727787367095,-79.0194939255396,-110.947093268961,-138.353291387234,-131.246990668634,-110.947093268961,161.353291387234,161.353291387234,161.353291387234,0.00558283355152732,0.00558283355152732,0.00558283355152732,1
-1620,2820,-2.87259877054314,-79.0194939255396,-111.00810041998,-138.444601415758,-131.428681353847,-111.00810041998,161.444601415758,161.444601415758,161.444601415758,0.00555318939624578,0.00555318939624578,0.00555318939624578,1
-1620,2840,-2.87241880437678,-79.0194939255396,-111.069275755037,-138.535583997164,-131.609264236807,-111.069275755037,161.535583997164,161.535583997164,161.535583997164,0.00552380648280149,0.00552380648280149,0.00552380648280149,1
-1620,2860,-2.87223883821042,-79.0194939255396,-111.130609347412,-138.626239230188,-131.788747323605,-111.130609347412,161.626239230188,161.626239230188,161.626239230188,0.00549468232122207,0.00549468232122207,0.00549468232122207,1
-1620,2880,-2.87205887204406,-79.0194939255396,-111.192091571924,-138.716567283075,-131.967138638097,-111.192091571924,161.716567283075,161.716567283075,161.716567283075,0.0054658144268902,0.0054658144268902,0.0054658144268902,1
-1620,2900,-2.8718789058777,-79.0194939255396,-111.253713096225,-138.806568390625,-132.144446217266,-111.253713096225,161.806568390625,161.806568390625,161.806568390625,0.00543720032173466,0.00543720032173466,0.00543720032173466,1
-1620,2920,-2.87169893971133,-79.0194939255396,-111.315464872349,-138.896242851326,-132.320678106809,-111.315464872349,161.896242851326,161.896242851326,161.896242851326,0.00540883753534961,0.00540883753534961,0.00540883753534961,1
-1620,2940,-2.87151897354497,-79.0194939255396,-111.377338128486,-138.985591024607,-132.495842356963,-111.377338128486,161.985591024607,161.985591024607,161.985591024607,0.00538072360604161,0.00538072360604161,0.00538072360604161,1
-1620,2960,-2.87133900737861,-79.0194939255396,-111.439324360998,-139.074613328174,-132.669947018532,-111.439324360998,162.074613328174,162.074613328174,162.074613328174,0.00535285608181335,0.00535285608181335,0.00535285608181335,1
-1620,2980,-2.87115904121225,-79.0194939255396,-111.501415326649,-139.163310235448,-132.843000139133,-111.501415326649,162.163310235448,162.163310235448,162.163310235448,0.00532523252128214,0.00532523252128214,0.00532523252128214,1
-1620,3000,-2.87097907504589,-79.0194939255396,-111.563603035061,-139.251682273091,-133.015009759632,-111.563603035061,162.251682273091,162.251682273091,162.251682273091,0.00529785049453903,0.00529785049453903,0.00529785049453903,1
-1600,-3000,-2.92496892495411,-79.019313728928,-139.203483435201,-131.314161608875,-112.069953305209,-112.069953305209,162.203483435201,162.203483435201,162.203483435201,0.00531276755184018,0.00531276755184018,0.00531276755184018,3
-1600,-2980,-2.92478895878775,-79.019313728928,-139.114608426973,-131.305562552175,-111.952273204353,-111.952273204353,162.114608426973,162.114608426973,162.114608426973,0.00534038258370092,0.00534038258370092,0.00534038258370092,3
-1600,-2960,-2.92460899262139,-79.019313728928,-139.025401420603,-131.297617492552,-111.83410806987,-111.83410806987,162.025401420603,162.025401420603,162.025401420603,0.00536824366031077,0.00536824366031077,0.00536824366031077,3
-1600,-2940,-2.92442902645503,-79.019313728928,-138.935861772392,-131.290342331146,-111.715457651969,-111.715457651969,161.935861772392,161.935861772392,161.935861772392,0.00539635331081161,0.00539635331081161,0.00539635331081161,3
-1600,-2920,-2.92424906028867,-79.019313728928,-138.845988890024,-131.283753353329,-111.596321819932,-111.596321819932,161.845988890024,161.845988890024,161.845988890024,0.00542471407808643,0.00542471407808643,0.00542471407808643,3
-1600,-2900,-2.9240690941223,-79.019313728928,-138.755782235039,-131.277867238427,-111.476700567643,-111.476700567643,161.755782235039,161.755782235039,161.755782235039,0.00545332851794354,0.00545332851794354,0.00545332851794354,3
-1600,-2880,-2.92388912795594,-79.019313728928,-138.665241325371,-131.272701069662,-111.356594019311,-111.356594019311,161.665241325371,161.665241325371,161.665241325371,0.00548219919824463,0.00548219919824463,0.00548219919824463,3
-1600,-2860,-2.92370916178958,-79.019313728928,-138.574365738011,-131.268272344353,-111.236002435427,-111.236002435427,161.574365738011,161.574365738011,161.574365738011,0.00551132869796517,0.00551132869796517,0.00551132869796517,3
-1600,-2840,-2.92352919562322,-79.019313728928,-138.48315511174,-131.264598984344,-111.114926218931,-111.114926218931,161.48315511174,161.48315511174,161.48315511174,0.005540719606194,0.005540719606194,0.005540719606194,3
-1600,-2820,-2.92334922945686,-79.019313728928,-138.391609149993,-131.261699346715,-110.993365921626,-110.993365921626,161.391609149993,161.391609149993,161.391609149993,0.00557037452105862,0.00557037452105862,0.00557037452105862,3
-1600,-2800,-2.9231692632905,-79.019313728928,-138.299727623806,-131.259592234725,-110.871322250833,-110.871322250833,161.299727623806,161.299727623806,161.299727623806,0.00560029604857961,0.00560029604857961,0.00560029604857961,3
-1600,-2780,-2.92298929712414,-79.019313728928,-138.207510374889,-131.258296909032,-110.74879607629,-110.74879607629,161.207510374889,161.207510374889,161.207510374889,0.00563048680144783,0.00563048680144783,0.00563048680144783,3
-1600,-2760,-2.92280933095778,-79.019313728928,-138.114957318803,-131.25783309917,-110.625788437317,-110.625788437317,161.114957318803,161.114957318803,161.114957318803,0.00566094939772081,0.00566094939772081,0.00566094939772081,3
-1600,-2740,-2.92262936479142,-79.019313728928,-138.022068448265,-131.25822101531,-110.502300550249,-110.502300550249,161.022068448265,161.022068448265,161.022068448265,0.00569168645943398,0.00569168645943398,0.00569168645943398,3
-1600,-2720,-2.92244939862506,-79.019313728928,-137.928843836557,-131.259481360278,-110.378333816138,-110.378333816138,160.928843836557,160.928843836557,160.928843836557,0.00572270061112583,0.00572270061112583,0.00572270061112583,3
-1600,-2700,-2.9222694324587,-79.019313728928,-137.835283641081,-131.261635341863,-110.253889828755,-110.253889828755,160.835283641081,160.835283641081,160.835283641081,0.00575399447826565,0.00575399447826565,0.00575399447826565,3
-1600,-2680,-2.92208946629234,-79.019313728928,-137.741388107028,-131.264704685411,-110.128970382877,-110.128970382877,160.741388107028,160.741388107028,160.741388107028,0.00578557068558776,0.00578557068558776,0.00578557068558776,3
-1600,-2660,-2.92190950012598,-79.019313728928,-137.647157571187,-131.268711646683,-110.003577482881,-110.003577482881,160.647157571187,160.647157571187,160.647157571187,0.0058174318553224,0.0058174318553224,0.0058174318553224,3
-1600,-2640,-2.92172953395962,-79.019313728928,-137.552592465892,-131.273679025033,-109.877713351659,-109.877713351659,160.552592465892,160.552592465892,160.552592465892,0.00584958060531807,0.00584958060531807,0.00584958060531807,3
-1600,-2620,-2.92154956779325,-79.019313728928,-137.457693323111,-131.279630176852,-109.751380439855,-109.751380439855,160.457693323111,160.457693323111,160.457693323111,0.00588201954705398,0.00588201954705398,0.00588201954705398,3
-1600,-2600,-2.92136960162689,-79.019313728928,-137.362460778677,-131.286589029312,-109.62458143543,-109.62458143543,160.362460778677,160.362460778677,160.362460778677,0.00591475128353526,0.00591475128353526,0.00591475128353526,3
-1600,-2580,-2.92118963546053,-79.019313728928,-137.266895576682,-131.294580094423,-109.497319273595,-109.497319273595,160.266895576682,160.266895576682,160.266895576682,0.00594777840706282,0.00594777840706282,0.00594777840706282,3
-1600,-2560,-2.92100966929417,-79.019313728928,-137.170998574011,-131.303628483361,-109.369597147076,-109.369597147076,160.170998574011,160.170998574011,160.170998574011,0.00598110349687787,0.00598110349687787,0.00598110349687787,3
-1600,-2540,-2.92082970312781,-79.019313728928,-137.074770745053,-131.313759921121,-109.241418516763,-109.241418516763,160.074770745053,160.074770745053,160.074770745053,0.00601472911667085,0.00601472911667085,0.00601472911667085,3
-1600,-2520,-2.92064973696145,-79.019313728928,-136.978213186565,-131.325000761455,-109.112787122735,-109.112787122735,159.978213186565,159.978213186565,159.978213186565,0.0060486578119502,0.0060486578119502,0.0060486578119502,3
-1600,-2500,-2.92046977079509,-79.019313728928,-136.881327122715,-131.337378002122,-108.983706995672,-108.983706995672,159.881327122715,159.881327122715,159.881327122715,0.00608289210726474,0.00608289210726474,0.00608289210726474,3
-1600,-2480,-2.92028980462873,-79.019313728928,-136.784113910294,-131.35091930043,-108.854182468672,-108.854182468672,159.784113910294,159.784113910294,159.784113910294,0.00611743450327328,0.00611743450327328,0.00611743450327328,3
-1600,-2460,-2.92010983846237,-79.019313728928,-136.686575044117,-131.365652989093,-108.724218189481,-108.724218189481,159.686575044117,159.686575044117,159.686575044117,0.00615228747365257,0.00615228747365257,0.00615228747365257,3
-1600,-2440,-2.91992987229601,-79.019313728928,-136.5887121626,-131.381608092367,-108.59381913315,-108.59381913315,159.5887121626,159.5887121626,159.5887121626,0.00618745346184164,0.00618745346184164,0.00618745346184164,3
-1600,-2420,-2.91974990612965,-79.019313728928,-136.490527053533,-131.398814342512,-108.462990615124,-108.462990615124,159.490527053533,159.490527053533,159.490527053533,0.00622293487760897,0.00622293487760897,0.00622293487760897,3
-1600,-2400,-2.91956993996329,-79.019313728928,-136.392021660052,-131.417302196519,-108.331738304783,-108.331738304783,159.392021660052,159.392021660052,159.392021660052,0.00625873409344104,0.00625873409344104,0.00625873409344104,3
-1600,-2380,-2.91938997379693,-79.019313728928,-136.293198086808,-131.437102853154,-108.200068239449,-108.200068239449,159.293198086808,159.293198086808,159.293198086808,0.00629485344073801,0.00629485344073801,0.00629485344073801,3
-1600,-2360,-2.91921000763057,-79.019313728928,-136.194058606342,-131.458248270276,-108.067986838855,-108.067986838855,159.194058606342,159.194058606342,159.194058606342,0.0063312952058164,0.0063312952058164,0.0063312952058164,3
-1600,-2340,-2.9190300414642,-79.019313728928,-136.094605665677,-131.480771182438,-107.935500920105,-107.935500920105,159.094605665677,159.094605665677,159.094605665677,0.00636806162570499,0.00636806162570499,0.00636806162570499,3
-1600,-2320,-2.91885007529784,-79.019313728928,-135.994841893125,-131.504705118767,-107.802617713135,-107.802617713135,158.994841893125,158.994841893125,158.994841893125,0.00640515488372488,0.00640515488372488,0.00640515488372488,3
-1600,-2300,-2.91867010913148,-79.019313728928,-135.894770105312,-131.530084421107,-107.669344876671,-107.669344876671,158.894770105312,158.894770105312,158.894770105312,0.00644257710485126,0.00644257710485126,0.00644257710485126,3
-1600,-2280,-2.91849014296512,-79.019313728928,-135.794393314437,-131.556944262425,-107.535690514713,-107.535690514713,158.794393314437,158.794393314437,158.794393314437,0.0064803303508433,0.0064803303508433,0.0064803303508433,3
-1600,-2260,-2.91831017679876,-79.019313728928,-135.693714735767,-131.58532066546,-107.401663193557,-107.401663193557,158.693714735767,158.693714735767,158.693714735767,0.00651841661513013,0.00651841661513013,0.00651841661513013,3
-1600,-2240,-2.9181302106324,-79.019313728928,-135.592737795359,-131.615250521614,-107.267271959349,-107.267271959349,158.592737795359,158.592737795359,158.592737795359,0.00655683781745233,0.00655683781745233,0.00655683781745233,3
-1600,-2220,-2.91795024446604,-79.019313728928,-135.491466138033,-131.646771610056,-107.132526356194,-107.132526356194,158.491466138033,158.491466138033,158.491466138033,0.00659559579824389,0.00659559579824389,0.00659559579824389,3
-1600,-2200,-2.91777027829968,-79.019313728928,-135.389903635594,-131.679922617045,-106.997436444836,-106.997436444836,158.389903635594,158.389903635594,158.389903635594,0.00663469231274428,0.00663469231274428,0.00663469231274428,3
-1600,-2180,-2.91759031213332,-79.019313728928,-135.288054395305,-131.71474315544,-106.862012821908,-106.862012821908,158.288054395305,158.288054395305,158.288054395305,0.00667412902483136,0.00667412902483136,0.00667412902483136,3
-1600,-2160,-2.91741034596696,-79.019313728928,-135.185922768617,-131.751273784368,-106.726266639763,-106.726266639763,158.185922768617,158.185922768617,158.185922768617,0.00671390750057086,0.00671390750057086,0.00671390750057086,3
-1600,-2140,-2.9172303798006,-79.019313728928,-135.083513360157,-131.789556029068,-106.590209626899,-106.590209626899,158.083513360157,158.083513360157,158.083513360157,0.00675402920146366,0.00675402920146366,0.00675402920146366,3
-1600,-2120,-2.91705041363424,-79.019313728928,-134.980831036995,-131.829632400836,-106.453854108996,-106.453854108996,157.980831036995,157.980831036995,157.980831036995,0.006794495477385,0.006794495477385,0.006794495477385,3
-1600,-2100,-2.91687044746788,-79.019313728928,-134.877880938169,-131.871546417097,-106.317213030541,-106.317213030541,157.877880938169,157.877880938169,157.877880938169,0.00683530755920681,0.00683530755920681,0.00683530755920681,3
